id,imdb_id,imdb_score,imdb_votes,tmdb_score,tmdb_popularity
tm104349,tt1843120,6.6,2295,6.0,5.963
tm85243,tt0439856,8.0,3499,7.3,3.971
tm36636,tt1170399,5.5,1185,5.7,1.831
tm226362,tt0497335,6.4,608,10.0,1.623
tm145690,,,,5.5,1.4
tm31564,tt1047832,5.5,2947,3.8,3.972
tm41953,,,,5.6,2.714
tm98475,tt1428459,5.6,3224,5.9,2.767
tm95434,tt1602479,7.1,2698,7.1,3.347
ts44053,,,,0.0,22.627
tm96595,tt0323013,7.9,23748,6.0,7.299
tm87909,,,,6.4,1.751
ts4924,tt8612066,7.1,44,0.0,4.171
ts178360,tt1667724,6.9,238,,
ts56595,tt9892608,5.9,13,0.0,1.831
tm154802,tt1415252,3.0,693,7.3,2.599
tm51493,tt0270053,8.0,36963,7.2,7.17
tm97982,tt1714832,7.5,5679,0.0,1.559
tm52176,tt1221139,6.9,3290,3.7,1.823
tm102848,tt1447508,7.4,12421,7.0,3.404
tm114504,tt0319736,8.2,16585,6.9,3.79
ts160526,tt3062514,9.5,3174,,
tm340006,tt1735848,6.8,21,,0.843
tm154375,tt1174041,3.4,3229,5.7,2.81
tm134140,tt0362771,6.1,4327,5.8,3.717
tm27484,tt1105733,5.3,5731,4.9,4.743
tm81864,tt0934949,5.2,707,0.0,5.828
tm241875,tt0986354,6.9,358,5.1,0.943
tm29028,tt1090680,6.8,1254,5.3,1.738
tm164591,tt0451631,7.4,4878,4.9,3.86
tm130301,tt0373856,7.8,17416,5.0,2.417
tm712151,tt0401575,7.0,13,0.0,
ts12444,tt4304720,6.9,99,5.5,3.995
tm91176,tt1578582,6.3,111,6.5,1.394
ts95855,tt7885290,,,9.0,
tm143510,tt1524539,8.4,2546,4.0,2.115
tm308960,tt1722436,6.5,88,6.5,0.955
tm144835,tt1333656,7.4,909,5.6,2.51
tm135795,tt0377610,6.5,752,5.0,1.383
tm34924,tt1330525,6.8,2263,6.7,4.046
tm49865,tt1241195,7.6,11353,8.0,4.053
ts39604,tt2823414,7.4,47,7.1,5.066
tm598375,tt2827516,6.6,376,7.0,1.113
tm96052,tt0422907,5.4,211,5.3,2.239
tm62369,tt1156506,6.6,2344,7.4,4.903
tm32915,tt21160742,9.2,539,0.0,1.507
ts1413,tt3530668,7.8,517,8.2,7.776
tm254052,tt0348662,4.4,932,3.5,1.84
tm91125,tt0422236,5.4,2701,5.2,2.932
ts8614,tt7131684,6.7,8,0.0,1.546
tm100106,tt1783350,6.6,441,5.0,2.228
ts188031,tt11194518,6.2,56,10.0,0.682
tm85689,tt0408976,5.1,1216,6.5,1.357
ts25707,,,,7.8,4.06
tm38454,tt1295909,7.4,3058,7.4,2.581
tm57586,tt1179781,3.5,1184,7.4,1.009
ts23797,tt5295012,7.6,312,8.9,3.208
tm76029,tt1094275,7.0,1678,0.0,2.151
tm42831,tt0297241,5.4,2290,1.5,2.593
ts70843,tt1454440,6.8,141,5.8,1.613
tm216753,tt1020042,8.0,329,6.1,1.743
tm168751,tt1726871,6.3,375,6.9,0.958
tm101540,tt1397492,7.3,1939,5.3,1.798
tm142153,tt1372266,5.5,311,6.3,1.844
tm92671,tt1611840,5.7,506,6.3,3.253
tm88343,tt0422934,6.4,1558,6.6,4.414
ts23353,,,,0.0,0.628
tm628693,tt1935782,6.6,226,0.0,1.299
tm155774,tt1320282,6.3,261,0.0,2.784
tm46867,tt1273218,4.8,1062,4.3,1.006
tm95507,tt1392744,4.8,3015,0.0,3.357
tm75544,tt1120897,5.1,2683,5.3,5.282
tm144263,tt1479667,5.2,417,6.0,1.216
tm21155,tt0922424,6.6,228,5.5,1.152
tm85369,tt0979891,4.3,507,3.2,2.115
ts126804,tt6286390,7.0,29,0.0,
tm341561,,,,0.0,0.812
tm140653,tt1312156,5.6,740,5.1,2.345
tm311516,tt0488840,5.6,272,2.0,1.445
ts29581,tt6194390,7.5,30,0.0,0.6
tm152413,tt1351669,7.5,222,5.9,1.387
ts82583,tt9184102,,,4.5,1.4
tm130999,tt1391544,5.6,847,4.5,2.528
tm28024,tt1243381,6.5,398,7.3,2.281
tm1077037,tt6543110,7.7,8,,
tm85563,tt0923688,6.4,278,1.9,2.368
ts124246,tt6491030,4.6,67,,1.225
tm254745,tt0477653,8.3,56,0.0,0.916
tm76399,tt0990433,6.5,149,3.4,2.011
ts86241,,,,0.0,0.6
tm481594,tt6442436,7.7,46,0.0,
ts82592,tt9233832,,,,0.6
tm639940,tt1686795,6.3,47,0.0,0.6
tm404676,,,,0.0,1.401
tm89054,,,,6.3,1.091
tm252951,tt0468458,6.1,157,5.3,0.999
tm87672,tt0368190,7.7,89,7.0,1.201
ts20660,tt1586680,8.6,242724,0.0,252.934
tm68272,tt1636826,6.6,211855,5.3,148.44
tm61801,tt1790885,7.4,301986,5.0,24.241
tm44730,tt0948470,6.9,655752,7.0,159.056
ts21095,tt1877889,7.9,11443,0.0,48.881
tm39888,tt1345836,8.4,1696852,7.0,91.76
tm166978,tt1229238,7.4,491026,0.0,76.839
ts20564,tt1826940,7.8,224418,7.5,72.923
ts8175,tt1983079,8.6,27054,0.0,25.211
ts278,tt2085059,8.8,543678,5.1,90.552
tm170442,tt1615147,7.1,132787,4.9,14.851
tm41792,tt1853728,8.4,1543230,6.8,66.924
ts21580,tt1836037,8.3,35984,0.0,36.854
ts32835,tt2098220,9.0,99551,0.0,178.265
ts21599,tt1865740,7.4,4220,0.0,13.078
tm32982,tt1707386,7.5,330756,6.2,21.858
tm60292,tt1024648,7.7,614947,7.3,18.069
ts27680,tt2216156,8.4,7324,7.3,3.392
ts20433,tt2359704,8.4,23935,0.0,64.047
tm171885,tt1302011,7.2,286122,7.0,69.551
tm158304,tt1598778,6.8,304388,4.0,33.992
ts17598,tt2193021,7.5,431586,0.0,122.099
ts20458,tt1871731,7.4,5267,0.0,67.932
ts20429,tt2250192,7.5,46165,0.0,58.325
ts20457,tt1695360,8.4,122079,0.0,56.153
tm178201,tt1515091,7.4,455700,7.1,51.119
tm36237,tt1524137,6.4,123274,4.0,46.41
tm40319,tt1615065,6.4,130848,0.0,15.525
ts6506,tt1582457,7.9,51564,0.0,18.887
ts9794,tt2314952,8.0,12776,0.0,13.067
ts33338,tt1830379,8.4,25991,0.0,14.536
tm39896,tt1077368,6.2,268833,6.8,48.204
tm74848,tt1386703,6.2,255614,4.2,51.651
ts27468,tt2139371,6.6,960,0.0,9.697
ts20500,tt1958961,7.9,29980,0.0,15.363
tm168921,tt0472181,5.4,91163,5.8,56.324
tm160132,tt1596346,7.0,50175,7.1,42.736
tm49592,tt1592873,4.3,56526,6.1,14.465
tm167232,tt1401152,6.8,262489,6.7,63.884
tm38980,tt1446192,7.2,176303,6.3,52.108
ts20556,tt10349554,4.5,28,9.0,11.811
tm69926,tt1648179,6.4,92101,0.0,15.732
tm60844,tt2210479,7.5,13000,0.0,20.928
ts9246,tt1799631,7.4,13423,0.0,46.557
ts27835,tt2169245,7.5,1536,0.0,7.81
ts20648,,,,8.0,13.843
ts18551,tt2222352,7.2,9900,0.0,13.25
tm62210,tt1979319,7.4,26725,7.591,26.93
tm106278,tt1531663,6.4,51491,8.0,9.825
tm182586,tt2070649,8.0,17518,6.7,32.829
ts36647,tt1973692,8.1,9220,0.0,11.299
ts81858,tt5906984,7.1,615,10.0,9.644
ts34740,tt1727434,7.0,4606,2.0,25.428
tm176507,,,,6.3,19.565
ts21081,tt2187850,8.4,5171,0.0,337.869
ts27586,tt2425098,7.8,4151,0.0,28.161
ts19779,tt2644032,7.4,2016,0.0,30.905
ts22249,tt2348803,8.3,9039,0.0,61.164
tm178395,,,,5.1,32.7
tm173195,tt1161864,6.0,98900,2.5,22.593
tm69386,tt1441951,6.8,20473,5.0,9.316
tm174683,tt1430607,7.1,59578,6.7,22.092
tm72845,tt2246779,8.2,6825,6.4,4.732
ts34921,tt1847521,6.2,1570,6.3,8.022
tm170758,tt1411704,5.4,34788,5.7,19.141
tm174256,tt1486185,5.4,112910,3.0,24.404
tm56296,tt2245195,7.1,3562,5.3,4.334
tm160371,tt1268799,6.2,70132,6.0,17.242
tm183547,tt0765446,5.8,25939,5.7,18.259
ts34737,tt1704637,7.9,2718,9.0,108.286
tm59590,tt2375379,7.8,7705,7.5,52.89
ts34151,tt2061527,7.2,1092,5.9,8.393
tm161904,tt1682181,7.3,10395,3.5,6.651
tm44165,tt2379987,6.0,125,6.9,1.024
tm53034,tt2215489,8.1,1258,5.1,1.98
ts32460,tt6357282,6.9,111,5.5,4.989
ts26776,tt5315490,6.2,413,0.0,10.849
tm164353,tt1948150,6.8,17298,5.7,7.066
ts39093,tt2558816,6.9,2874,0.0,5.685
ts33349,tt4763642,6.0,130,0.0,11.341
tm38064,tt2358911,7.7,10889,7.5,20.201
tm182125,tt1562872,8.2,78961,7.6,11.997
ts55532,tt4049416,5.3,165,0.0,3.483
tm57436,tt2730046,8.1,36,5.1,1.4
tm72251,,,,5.5,2.596
tm53625,,,,7.8,2.531
ts191698,tt10051854,6.5,101,10.0,0.971
ts45996,tt5632186,7.3,276,0.0,6.693
tm160361,tt1083448,6.3,8421,7.1,22.33
tm34331,tt1211890,6.6,1870,6.7,2.677
tm183039,tt2345525,7.4,3664,6.0,5.743
ts35426,tt4168604,5.7,77,6.3,1.403
ts58528,tt8358972,7.2,46,8.0,4.71
tm177258,tt1934231,7.5,30386,5.0,6.638
tm174190,tt1860355,7.7,7121,5.5,6.591
tm68436,tt2082197,8.1,82510,7.5,7.897
tm65765,tt1975249,6.0,15134,0.0,31.445
tm179451,tt1629376,6.3,6070,0.0,5.469
tm177044,tt1999167,7.1,5248,7.2,184.852
tm49451,tt2546038,6.8,579,7.0,1.407
tm1096916,tt0280153,7.6,105,8.3,1.241
tm176128,tt1776143,6.5,1842,0.0,3.662
tm67444,tt2273321,7.7,3564,5.9,3.991
tm183176,tt2150139,4.7,1078,7.3,6.388
tm40860,tt2163203,6.1,2033,7.0,14.213
tm35700,tt1620933,8.2,36547,5.7,4.424
tm170395,,,,10.0,13.983
tm169053,tt1916728,7.2,3797,6.4,4.11
tm53395,tt2395219,2.0,2705,5.6,5.926
tm183037,tt1285241,7.0,53635,7.0,9.333
tm177958,tt1926313,7.6,21781,7.0,4.851
ts6879,tt2488050,8.5,803,8.0,4.391
tm178106,tt1841542,7.5,7995,6.1,2.552
tm57610,tt1787988,7.2,42848,6.8,8.367
tm169354,tt2443734,6.6,249,0.0,0.6
tm176111,tt1869721,5.9,1815,6.5,6.144
tm59372,tt2404173,6.8,1841,5.5,3.031
tm161804,tt1753866,6.4,4283,6.3,2.481
tm159593,tt1734110,7.2,11892,6.7,4.471
ts39112,tt1870073,6.8,222,8.0,3.657
tm44615,tt2122340,6.4,5548,6.2,3.068
tm54780,tt2507174,6.6,285,4.3,2.996
ts167724,tt2344781,7.7,90,,0.884
ts99814,tt6298258,8.2,701,0.0,
tm175909,tt1954206,6.6,9834,6.3,7.209
ts158608,tt3264864,8.0,40,0.0,0.6
tm57382,tt1859607,5.3,1389,4.6,1.768
tm59289,tt2077833,5.8,22762,6.1,6.89
tm47171,tt2283748,8.1,59379,4.1,7.512
tm165712,,,,7.3,1.743
tm48239,tt1703958,5.8,6914,5.0,4.062
tm160021,tt1934335,6.6,972,6.6,8.025
tm54371,tt2367996,5.1,1250,6.0,3.958
tm172883,tt1772872,5.2,2389,7.0,4.612
tm174518,tt1729637,4.7,26279,3.3,7.661
tm70528,tt1899240,7.1,1002,7.0,1.176
tm74031,tt2027138,5.0,3987,5.1,3.166
tm181856,tt2058636,7.4,2313,6.3,2.89
tm38013,tt1784589,4.2,4637,7.0,4.977
tm42306,tt2255934,4.3,1912,5.4,4.582
ts32561,tt4381290,6.8,163,0.0,9.047
tm39606,tt2130242,5.8,4433,0.0,3.262
tm167241,tt1890513,5.1,2686,3.8,2.033
ts37864,tt2272555,7.0,166,5.4,3.417
tm71992,tt2345561,6.9,2253,5.1,3.101
tm31948,tt2551894,6.3,1272,6.6,8.673
tm166810,tt1754202,5.2,173,5.5,0.823
tm37573,tt2051818,5.0,343,6.7,4.674
tm69915,tt1949548,5.0,4442,5.2,4.154
tm164090,tt2084872,6.9,235,6.5,2.301
tm37175,tt2461736,7.0,1434,7.2,2.314
tm66725,tt2262126,6.9,1446,0.0,2.488
tm166740,tt16235600,8.2,40,5.1,1.028
tm200838,tt6442774,7.6,65,7.0,1.172
ts44064,tt2473936,6.7,129,0.0,3.195
tm169128,tt2094761,5.1,529,0.0,2.874
tm172353,tt1869296,5.6,2947,5.2,2.229
tm34746,tt2186933,6.6,3979,5.5,2.564
tm29400,tt2244376,7.2,315,5.9,0.831
tm53360,tt2246595,5.0,1495,3.0,31.391
tm180532,tt1836912,7.2,8555,4.0,4.098
tm34142,tt2186731,3.2,1077,6.0,2.125
ts27875,tt3840498,6.4,95,0.0,5.32
tm162592,tt1826603,8.1,4565,6.9,2.327
ts41114,tt7131686,7.9,10,0.0,0.843
tm70652,tt2271641,6.1,2126,5.6,2.596
tm339197,tt6356352,8.0,17,5.7,0.6
tm172211,tt1979169,7.0,266,9.0,1.21
tm1077038,tt6543194,,,,
tm57256,tt2407826,3.8,295,7.0,1.4
tm529723,tt6417816,8.9,22,0.0,
ts128422,tt6052432,6.6,298,0.0,1.29
tm53829,tt2336284,5.3,158,6.6,1.96
tm51412,tt2229301,6.7,334,6.5,1.654
tm38331,tt2389344,6.4,375,5.9,2.635
tm481620,tt6543070,8.4,93,6.5,2.328
tm30278,tt1956697,6.0,2477,6.6,3.941
tm165932,tt2053397,6.3,298,5.0,1.181
tm63368,tt2233762,7.8,406,8.0,1.106
tm161632,tt1910649,7.2,513,5.4,2.414
tm182026,tt1605790,4.1,426,8.7,1.927
tm235979,tt1512220,5.3,396,5.0,1.489
tm946846,,,,0.0,0.6
tm181366,tt2091312,6.5,68,,0.88
tm60213,tt2590280,6.0,210,6.6,3.235
tm481509,tt6442670,6.5,149,0.0,
tm159623,tt2057445,6.0,320,4.0,1.583
ts60663,tt12199688,,,7.0,1.771
tm34646,tt2590214,5.0,294,6.8,3.424
ts39465,tt7131690,6.7,17,0.0,1.796
ts69208,tt6273116,7.5,129,0.0,1.774
tm224577,tt2198109,6.4,181,5.0,1.968
tm172504,tt1670646,6.7,139,5.8,1.666
ts20110,tt2442560,8.8,543659,0.0,1038.077
ts20837,tt3006802,8.4,159893,0.0,101.42
ts20682,tt2560140,9.0,370069,6.0,85.661
ts20824,tt2632424,8.3,136286,0.0,114.436
ts1639,tt2741602,8.0,249056,7.5,227.557
ts20351,tt3868860,6.2,2150,7.0,15.176
ts11188,tt3107288,7.6,345855,7.0,537.156
tm140389,tt1109624,7.3,117608,7.1,34.868
ts20248,tt2710394,7.4,50084,0.0,50.864
tm150928,tt3235888,6.8,243879,4.0,123.984
tm140877,tt2084970,8.0,767720,8.0,49.673
ts8146,tt2661044,7.6,251267,0.0,217.82
tm176864,tt1979320,8.1,479802,0.0,29.759
tm151663,tt2872718,7.8,545506,5.0,57.276
ts16045,tt3484274,6.6,2608,0.0,9.479
tm145655,tt2170593,7.2,104258,7.1,18.905
tm160621,tt1457767,7.5,508905,7.533,221.925
ts20292,tt3749900,7.8,230666,0.0,106.651
tm134967,tt1646971,7.8,336357,7.67,134.7
tm183523,tt1321511,5.8,76745,5.9,20.164
ts6,tt1856010,8.7,503945,8.7,33.936
tm148147,tt1126590,7.0,94009,6.998,11.98
tm143227,tt1980929,7.4,157484,7.254,15.514
ts21374,tt3205802,8.1,151899,7.9,47.891
ts14583,tt3398228,8.8,156512,8.0,92.956
tm169719,tt0453562,7.5,96065,3.8,18.267
tm182429,tt2302755,6.5,277489,6.4,55.607
ts20261,tt3501074,7.7,23459,6.3,28.001
tm175843,tt2387433,6.3,76627,6.0,22.342
tm163686,tt2334873,7.3,203912,2.0,11.254
ts21367,tt3566726,7.9,50885,2.0,62.316
ts20108,tt3596174,5.7,5780,0.0,103.628
tm180572,tt2226417,6.5,172197,6.7,68.55
tm151807,tt2428170,6.3,56909,6.4,16.301
tm151764,tt2355495,6.5,25197,6.6,9.2
ts20823,tt2372162,8.1,302394,4.3,87.316
tm153284,tt0435651,6.4,120194,5.0,17.987
ts32218,tt2712516,5.7,5779,7.7,44.482
ts35682,tt2433738,8.6,22481,0.0,32.398
tm165967,tt2304771,7.1,28131,6.2,7.715
ts20791,tt3843168,6.7,36921,7.2,66.412
tm161525,tt2403021,5.3,45224,5.7,32.224
tm168400,tt2171867,5.2,21918,7.1,39.273
tm161282,tt1911658,6.6,91937,6.505,92.315
ts20280,tt2189461,8.0,73206,0.0,22.636
tm148671,tt0365907,6.5,122392,4.3,67.95
tm171042,tt1911644,6.7,123400,0.0,41.764
tm178712,tt0795461,3.5,72520,5.4,122.985
ts20288,tt3337194,6.8,20751,8.5,24.329
ts20281,tt2136138,6.9,3080,0.0,44.688
tm187279,tt2431286,7.6,100595,7.4,9.752
tm165521,,,,6.2,52.251
tm141648,tt1121096,5.5,77718,5.5,45.215
ts314002,tt3909224,7.9,32402,8.503,25.225
tm176630,tt1327773,7.2,115744,5.7,15.115
ts32060,tt2487090,5.6,10090,5.0,29.349
tm184608,tt1572315,4.8,52202,7.9,53.401
tm187979,tt1985966,6.3,104325,4.0,64.17
tm171228,tt2172935,7.1,17729,6.8,14.231
ts2727,tt2616280,8.1,33221,7.0,9.295
ts20790,tt2084712,7.3,15990,7.7,21.126
tm161029,tt0864835,6.8,71270,6.7,37.533
ts20014,tt3124992,7.8,2198,1.0,47.398
tm181270,tt2005374,6.4,63709,6.3,10.449
ts35570,tt4051832,8.0,20527,0.0,12.802
tm237143,tt3070936,6.9,3843,5.1,14.341
tm181081,tt2058107,7.1,40685,6.2,8.518
ts20336,tt2955402,8.1,6239,0.0,37.631
ts35244,tt3869500,7.1,1199,3.0,4.211
tm144121,tt2473602,6.9,24955,6.9,9.945
ts2161,tt3012598,6.1,859,0.0,6.854
ts32271,tt3069894,8.6,7314,0.0,14.873
ts20097,tt2309295,7.0,40639,5.9,22.596
ts22383,tt3105674,5.4,1988,7.8,11.398
tm143642,tt4426376,7.5,57828,7.7,26.737
ts36836,tt1748277,8.3,3872,6.3,3.795
ts22426,tt3874528,7.1,3535,0.0,46.794
ts42168,tt4320258,7.9,37089,0.0,30.409
tm148976,tt3445270,8.0,4180,0.0,6.367
ts35282,tt2374744,6.1,2037,5.1,9.889
tm136601,tt2463288,6.0,55002,6.4,23.897
tm151716,tt3302820,8.1,25476,7.8,6.207
tm166628,tt2017020,5.3,42656,5.8,32.819
tm140342,tt1418377,5.1,81639,5.3,22.094
ts20883,tt3596176,5.2,2755,0.0,27.683
tm151447,tt2402157,6.2,68338,6.2,19.151
tm147913,tt2338151,8.1,188518,6.7,10.001
ts11794,tt1699440,6.4,668,0.0,5.109
ts98110,tt6963396,7.3,305,0.0,
ts22445,tt3243098,7.5,11134,0.0,44.966
tm469911,tt2374851,,,5.0,0.933
tm149038,tt3823690,8.2,8384,6.3,6.745
tm161562,tt2459156,7.0,13373,8.0,5.982
ts34066,tt2548214,6.7,4122,8.0,41.013
ts521,tt10590068,4.8,56,8.0,7.659
tm71148,tt1932718,6.4,28658,4.0,9.986
tm156811,tt3322420,8.1,66114,7.4,8.434
ts82979,tt4648640,5.9,480,5.8,22.213
ts33590,tt2535732,5.1,2611,2.0,17.079
tm138431,tt3455224,8.2,11635,0.0,5.962
tm144046,tt3766424,6.2,5560,10.0,11.742
ts33840,tt3104236,7.4,1220,0.0,12.324
tm171965,tt2937390,8.0,3373,5.7,3.358
tm157085,tt1605798,6.0,5939,5.2,6.142
tm185208,tt2475154,7.5,1903,7.5,4.427
tm180599,tt1457765,5.3,17536,4.3,27.261
ts58137,tt2392179,4.5,722,0.0,13.763
tm154797,tt1821658,5.7,28847,5.7,20.859
ts20709,tt2943280,7.7,861,0.0,23.065
ts10206,tt3312378,7.8,1261,0.0,28.659
ts154625,tt12101170,7.2,4064,6.0,8.389
ts37187,tt3904068,6.9,401,0.0,139.363
ts53641,tt2827502,4.3,111,6.0,0.939
tm148910,tt3390572,8.0,55306,7.1,7.372
tm182275,tt2852406,7.5,14504,0.0,0.6
tm152904,tt3500822,7.7,2722,7.2,3.08
tm172710,tt1824254,6.9,7983,3.0,6.159
tm143757,tt2758904,5.6,7956,5.7,7.116
ts35628,tt2931868,8.5,22,0.0,12.121
ts57744,,,,0.0,4.796
ts58010,tt3692064,4.2,320,6.8,5.953
tm143372,tt3331846,7.3,8273,6.1,65.668
ts21368,tt3565486,7.5,6481,8.2,24.363
tm167944,tt2358913,7.8,10550,7.6,41.099
tm187390,tt2486682,8.0,9110,5.8,5.434
tm143363,tt2372678,6.9,26081,0.0,9.483
ts88394,tt6953912,8.6,488,2.0,1.4
ts36127,tt3010520,6.5,630,8.7,7.35
tm458034,,,,0.0,1.566
ts3799,tt3807022,7.1,2094,4.5,26.409
tm171929,tt2466830,7.3,1598,7.3,3.553
tm155291,tt2980794,7.6,29160,7.0,6.553
tm180643,tt2934844,6.3,1544,6.7,6.357
tm139617,,,,7.2,41.761
ts16117,tt2544148,7.1,1820,0.0,2.294
tm182969,tt3069758,6.8,6088,6.0,5.475
tm215339,tt3219820,5.4,159,0.0,2.254
tm151927,tt3001638,6.8,10918,7.1,4.917
tm139922,tt3692768,7.3,1699,4.8,1.52
tm185797,tt2806788,6.9,12055,6.8,4.383
tm174289,tt1621039,5.8,24473,6.0,17.211
tm181092,tt1375789,5.3,16655,5.5,4.49
ts20781,tt4240730,8.5,2102,0.0,6.909
tm180802,,,,4.9,10.788
tm183706,tt2974412,7.8,255,5.8,1.248
tm168685,tt2357377,6.6,7304,6.7,7.911
tm199408,tt4256544,7.6,631,6.3,1.714
tm140911,tt3331028,6.7,4580,6.5,5.371
tm148597,tt3872778,7.6,2659,6.9,3.875
ts76743,tt4621212,6.3,200,7.5,9.028
ts83239,tt6581428,7.1,431,0.0,10.547
tm144021,tt4189294,6.5,1396,6.9,12.506
tm148457,tt3173910,6.8,15413,6.3,6.166
ts75104,tt4173216,6.2,717,6.3,2.675
tm148662,tt3854234,7.3,2245,6.8,25.309
ts34074,tt2806646,7.6,1920,0.0,5.05
tm181550,tt1891884,4.4,7305,4.5,3.627
tm149914,tt3958494,8.0,5525,7.5,6.947
tm145627,tt3794302,6.2,1365,4.6,2.54
tm186161,tt2571140,5.1,11302,6.8,3.181
tm183002,tt2855648,7.6,24731,6.6,7.356
ts122290,tt6803712,8.4,324,0.0,1.243
ts75833,tt6979430,5.3,45,3.2,6.738
tm158302,tt3614516,7.9,11765,6.9,4.013
tm182322,tt2213054,7.8,37339,6.5,6.691
tm157062,tt3563156,5.1,5451,6.0,4.673
tm186054,tt2321163,6.3,7086,6.1,3.347
tm165504,tt2332707,6.4,3368,8.0,7.454
tm167342,tt2275802,5.9,5239,6.2,2.663
tm35895,tt1179259,6.5,1092,5.1,3.198
tm158980,tt3554418,6.4,8624,6.765,6.343
ts67797,tt2580128,5.7,31,0.0,1.96
tm149747,tt3970854,7.2,5604,0.0,15.244
tm159819,tt3469386,6.4,620,7.5,2.354
tm2269,tt3102208,6.0,1726,6.1,2.164
tm175753,tt2229848,5.4,5196,4.5,2.874
tm178513,tt2797242,6.6,5469,6.3,4.389
tm160034,tt3678938,6.0,13204,6.4,6.707
tm142630,tt2609218,3.9,2947,4.3,3.17
tm149578,tt2004304,7.9,2019,7.5,4.029
tm176481,tt2112124,6.0,55486,6.6,8.622
tm137379,,,,0.0,3.596
tm360904,,,,0.0,2.898
tm167107,tt2362778,6.7,4017,0.0,3.099
tm158546,tt3483712,6.2,4382,6.6,2.473
tm236725,tt3815136,7.0,2320,0.0,3.201
tm151210,tt3481550,7.6,2281,7.2,3.499
tm146657,tt4209802,7.0,874,3.8,1.512
tm157681,tt2993406,6.5,463,7.0,1.103
tm145791,tt3516378,7.2,3645,9.0,6.475
tm175954,tt2836450,7.2,4037,7.5,5.417
tm158436,tt3557464,7.0,1996,6.7,4.769
tm172027,tt2608224,7.7,22522,5.9,5.576
tm209037,tt4147684,7.6,517,6.0,1.704
tm153055,tt1757800,6.8,2605,6.3,3.843
tm155051,tt3580052,6.2,1605,6.0,1.567
tm143299,tt2392447,5.8,3968,6.0,2.757
tm348393,tt4094916,4.8,132,5.9,1.287
tm182227,tt3004634,7.3,1914,6.4,2.675
tm182534,,,,5.2,4.02
ts121189,tt6953924,9.0,347,10.0,0.992
tm157461,tt3698408,7.3,34413,4.0,6.194
tm370685,tt10183654,4.4,9,8.5,1.76
ts20238,tt6186406,7.3,489,0.0,5.829
tm157609,tt4205416,7.4,531,0.0,1.4
tm152273,tt4625302,6.7,365,6.1,3.39
tm202914,tt3356434,6.4,451,6.8,1.895
tm183654,tt3044248,5.9,510,6.6,3.625
tm147518,tt4103686,6.4,1353,6.9,11.673
tm197423,tt3206616,6.4,470,6.2,1.347
tm145658,tt3828220,4.0,207,3.5,1.584
ts82860,tt7131682,7.7,12,0.0,0.6
tm151860,tt3203290,7.6,13397,7.0,5.11
tm184511,tt2094854,6.1,2611,6.0,2.882
tm145216,tt3886722,6.0,3881,5.0,4.004
tm610571,tt2338287,7.4,10,0.0,
tm529733,tt6417830,8.4,9,0.0,
tm169054,tt2879770,7.1,1033,8.0,1.84
tm154729,tt2675978,7.0,7291,6.5,2.411
tm187505,tt3264438,6.3,220,8.0,1.282
tm177645,tt3347976,7.0,22656,5.1,4.209
tm155507,tt4079776,5.9,1198,3.5,2.714
tm182580,tt2552296,7.3,1168,5.6,2.793
tm152843,tt2380564,6.0,2862,0.0,4.778
tm147405,tt3456090,7.1,897,5.3,2.421
tm185736,tt2407418,6.4,492,5.4,1.8
tm587320,tt3355166,6.8,21,7.0,
tm183805,tt2246724,5.9,5111,0.0,4.012
tm132675,,,,,0.0094417458789051
tm323262,tt4576040,7.4,55,5.0,2.885
tm181051,tt3132086,6.3,255,4.5,3.451
tm169294,tt2996950,5.4,356,7.0,2.658
tm147908,tt2939898,5.5,283,6.0,0.973
tm178992,tt3173512,5.0,193,4.0,1.883
tm250364,tt4171600,7.7,35,0.0,2.038
tm162259,tt2714424,7.8,45,,0.979
tm166723,tt2816740,6.8,369,4.6,1.892
tm177224,tt2275794,4.9,3928,6.1,4.555
tm187118,tt3357416,5.2,212,5.0,1.349
ts144527,tt4544590,5.0,7,,
tm577690,tt3522136,6.5,21,0.0,1.176
tm200926,tt3461524,7.5,134,5.0,0.955
tm155014,tt3596200,6.7,1136,10.0,2.061
tm159296,tt2951576,3.9,751,0.0,2.275
tm179328,tt2645104,5.1,3417,5.1,4.536
ts32752,tt6707142,7.9,64,7.1,1.762
tm528043,tt6442766,7.0,18,,
tm186408,tt2261700,5.5,419,6.7,3.983
tm157783,tt4219300,3.8,121,4.7,1.556
tm146144,tt3359290,5.5,2359,5.9,1.886
tm144541,tt3717390,6.4,390,6.4,1.835
tm175364,tt6417854,7.7,47,6.2,1.509
tm136036,tt4170532,7.3,1066,0.0,2.887
tm163066,tt3289618,7.5,64,4.3,1.4
tm188290,tt2769454,6.5,553,6.0,2.345
tm1223427,tt20602440,,,,
tm142852,tt3772640,7.0,1149,7.2,3.134
tm228574,tt3599642,5.4,557,5.4,1.507
tm171891,tt2344678,1.7,8771,7.7,0.6
tm250247,tt6417984,7.2,36,,1.442
tm176900,tt2889234,6.2,1548,5.6,2.895
tm158671,tt3149536,3.8,579,5.9,8.572
tm144557,tt4003066,4.6,4520,5.8,5.163
tm528044,tt6442694,8.7,12,5.5,
tm169669,tt3008034,7.2,860,6.6,4.565
tm149541,tt3589494,6.8,266,6.6,2.854
tm144451,tt3922888,5.2,221,4.2,1.955
tm205684,tt3012648,7.1,39,7.0,1.513
tm175577,tt3044926,5.9,112,7.0,0.628
